label,score,id
FAKE,0.999968409538269,news30416
FAKE,0.9997135996818542,news30417
FAKE,0.9999492168426514,news30417
FAKE,0.9991047978401184,news30418
FAKE,0.9999749660491943,news30418
FAKE,0.9996460676193237,news30421
FAKE,0.9999599456787109,news30421
FAKE,0.9999089241027832,news30425
FAKE,0.9999687671661377,news30425
FAKE,0.9997190833091736,news30425
FAKE,0.9999021291732788,news30425
FAKE,0.9997878670692444,news30431
FAKE,0.9445599913597107,news30431
FAKE,0.9971179962158203,news30431
FAKE,0.9999654293060303,news30431
FAKE,0.9998985528945923,news30436
FAKE,0.9998981952667236,news30436
FAKE,0.9996974468231201,news30436
FAKE,0.9999675750732422,news30436
FAKE,0.9999436140060425,news30437
FAKE,0.9998985528945923,news30438
FAKE,0.9998981952667236,news30438
FAKE,0.9996974468231201,news30438
FAKE,0.9999675750732422,news30438
REAL,0.9995354413986206,news30451
REAL,0.9998859167098999,news30451
FAKE,0.9999734163284302,news30451
REAL,0.9858200550079346,news30453
FAKE,0.9981794357299805,news30458
FAKE,0.9991324543952942,news30458
FAKE,0.9990083575248718,news30458
FAKE,0.9999415874481201,news30458
FAKE,0.9999115467071533,news30463
FAKE,0.9993638396263123,news30464
FAKE,0.9978495836257935,news30464
FAKE,0.9999550580978394,news30472
FAKE,0.999556839466095,news30472
FAKE,0.9861543774604797,news30477
FAKE,0.9992526173591614,news30477
FAKE,0.9991136193275452,news30479
FAKE,0.9999617338180542,news30479
FAKE,0.9999399185180664,news30479
FAKE,0.9986311793327332,news30482
FAKE,0.9877840876579285,news30483
FAKE,0.9939802885055542,news30485
REAL,0.9998817443847656,news30487
REAL,0.9993971586227417,news30487
FAKE,0.7002111077308655,news30487
REAL,0.9998642206192017,news30490
FAKE,0.9972049593925476,news30490
FAKE,0.999692440032959,news30497
FAKE,0.995245635509491,news30497
FAKE,0.9983493089675903,news30497
REAL,0.999527096748352,news30499
FAKE,0.9988619089126587,news30499
REAL,0.9995688796043396,news30500
REAL,0.999789297580719,news30501
FAKE,0.9991833567619324,news30501
FAKE,0.9999667406082153,news30504
FAKE,0.999967098236084,news30504
FAKE,0.9999681711196899,news30504
FAKE,0.9999736547470093,news30504
FAKE,0.9999740123748779,news30504
FAKE,0.9999600648880005,news30510
REAL,0.9998856782913208,news30513
REAL,0.9998751878738403,news30513
REAL,0.9998621940612793,news30517
FAKE,0.9169750809669495,news30517
REAL,0.9967358708381653,news30520
REAL,0.9996589422225952,news30521
REAL,0.9995471835136414,news30521
FAKE,0.9990204572677612,news30521
REAL,0.9992116689682007,news30521
FAKE,0.8602193593978882,news30521
FAKE,0.9995672106742859,news30521
REAL,0.936513364315033,news30521
FAKE,0.9964465498924255,news30521
FAKE,0.9999730587005615,news30521
FAKE,0.9987708926200867,news30521
FAKE,0.9999699592590332,news30521
FAKE,0.9988013505935669,news30528
FAKE,0.9995883107185364,news30535
FAKE,0.9954472184181213,news30535
FAKE,0.9997044205665588,news30535
REAL,0.9991544485092163,news30536
FAKE,0.9999704360961914,news30536
FAKE,0.9996416568756104,news30538
FAKE,0.9982597231864929,news30553
FAKE,0.9994762539863586,news30554
FAKE,0.9999486207962036,news30555
FAKE,0.9999721050262451,news30555
FAKE,0.9739675521850586,news30556
FAKE,0.9983717799186707,news30556
FAKE,0.9999692440032959,news30556
FAKE,0.9997175335884094,news30556
FAKE,0.9999626874923706,news30556
FAKE,0.9999022483825684,news30557
FAKE,0.9996047616004944,news30558
FAKE,0.9996975660324097,news30558
FAKE,0.9992344379425049,news30558
REAL,0.6011818647384644,news30560
FAKE,0.9999220371246338,news30560
FAKE,0.9993929862976074,news30564
FAKE,0.9961625337600708,news30566
REAL,0.9983375072479248,news30566
FAKE,0.9998517036437988,news30568
FAKE,0.6817860007286072,news30568
FAKE,0.7420417666435242,news30573
REAL,0.9759705066680908,news30573
FAKE,0.9999713897705078,news30579
FAKE,0.9978311657905579,news30579
FAKE,0.9999698400497437,news30579
REAL,0.9569726586341858,news30581
REAL,0.9998811483383179,news30581
REAL,0.9995707869529724,news30581
REAL,0.9992734789848328,news30581
FAKE,0.9999648332595825,news30581
REAL,0.6594199538230896,news30582
FAKE,0.6123049855232239,news30587
REAL,0.9998846054077148,news30590
REAL,0.9987030029296875,news30590
FAKE,0.9999712705612183,news30590
FAKE,0.9997764229774475,news30591
FAKE,0.9999735355377197,news30591
FAKE,0.9999731779098511,news30592
FAKE,0.9999740123748779,news30594
FAKE,0.9999619722366333,news30596
FAKE,0.9999668598175049,news30596
FAKE,0.9999741315841675,news30596
FAKE,0.9805388450622559,news30604
FAKE,0.9999713897705078,news30605
FAKE,0.9999572038650513,news30609
FAKE,0.999305009841919,news30610
FAKE,0.9987952709197998,news30613
REAL,0.9998825788497925,news30625
REAL,0.9992243051528931,news30625
REAL,0.9969297051429749,news30625
FAKE,0.9989452958106995,news30631
FAKE,0.9999511241912842,news30634
REAL,0.9998063445091248,news30637
FAKE,0.999966025352478,news30639
REAL,0.9998612403869629,news30640
REAL,0.9123608469963074,news30642
FAKE,0.9660704731941223,news30642
FAKE,0.9940542578697205,news30646
REAL,0.9998053908348083,news30650
REAL,0.9941601753234863,news30653
FAKE,0.9980477094650269,news30653
REAL,0.9884185194969177,news30656
REAL,0.9998865127563477,news30660
FAKE,0.999968409538269,news30660
REAL,0.9744588136672974,news30663
FAKE,0.9994398951530457,news30666
FAKE,0.9991957545280457,news30670
REAL,0.9960959553718567,news30671
REAL,0.9986398816108704,news30677
FAKE,0.9989389777183533,news30679
FAKE,0.9996656179428101,news30679
FAKE,0.9992959499359131,news30680
REAL,0.999035120010376,news30683
REAL,0.9998821020126343,news30687
FAKE,0.997173547744751,news30687
REAL,0.9996788501739502,news30689
REAL,0.9995490908622742,news30690
REAL,0.9994794726371765,news30691
FAKE,0.9999624490737915,news30691
FAKE,0.9959287047386169,news30695
FAKE,0.9995896220207214,news30695
FAKE,0.9913026094436646,news30710
FAKE,0.9995651841163635,news30710
FAKE,0.9984108209609985,news30716
FAKE,0.9995723366737366,news30716
REAL,0.999687671661377,news30718
REAL,0.9993337988853455,news30718
FAKE,0.9991636276245117,news30718
REAL,0.9998718500137329,news30722
FAKE,0.9972273707389832,news30722
REAL,0.9997907280921936,news30732
REAL,0.9995521903038025,news30732
REAL,0.9289700388908386,news30736
FAKE,0.9938149452209473,news30752
FAKE,0.9755325317382812,news30752
FAKE,0.992764413356781,news30753
FAKE,0.999971866607666,news30753
REAL,0.9998794794082642,news30759
REAL,0.9997759461402893,news30759
FAKE,0.9989424347877502,news30759
REAL,0.9952933192253113,news30771
FAKE,0.9996947050094604,news30771
FAKE,0.9999746084213257,news30772
FAKE,0.9999748468399048,news30772
FAKE,0.7103915810585022,news30773
FAKE,0.9999659061431885,news30773
REAL,0.9997575879096985,news30777
FAKE,0.9995972514152527,news30789
FAKE,0.9955499172210693,news30792
FAKE,0.9887384176254272,news30795
FAKE,0.9999676942825317,news30795
FAKE,0.9995884299278259,news30796
FAKE,0.9992755055427551,news30796
FAKE,0.9819318056106567,news30796
FAKE,0.6288145184516907,news30796
FAKE,0.9999741315841675,news30799
FAKE,0.9993196725845337,news30802
FAKE,0.9999626874923706,news30802
FAKE,0.7544874548912048,news30802
FAKE,0.9995170831680298,news30802
REAL,0.997812032699585,news30802
FAKE,0.9997565150260925,news30802
REAL,0.9988580942153931,news30803
REAL,0.9994438290596008,news30803
REAL,0.9998824596405029,news30810
REAL,0.999862551689148,news30810
REAL,0.998068630695343,news30810
REAL,0.9998822212219238,news30818
REAL,0.9998810291290283,news30818
REAL,0.9998757839202881,news30818
FAKE,0.9999672174453735,news30821
FAKE,0.9999686479568481,news30821
FAKE,0.9579295516014099,news30827
FAKE,0.9999710321426392,news30827
REAL,0.9998542070388794,news30833
FAKE,0.9993569254875183,news30833
FAKE,0.996566116809845,news30833
REAL,0.9998503923416138,news30836
REAL,0.9998455047607422,news30836
REAL,0.9626840353012085,news30838
FAKE,0.9996103644371033,news30838
FAKE,0.9994986057281494,news30838
FAKE,0.9999066591262817,news30838
FAKE,0.9999661445617676,news30841
FAKE,0.9997699856758118,news30841
FAKE,0.9999662637710571,news30841
FAKE,0.5029555559158325,news30842
FAKE,0.9999710321426392,news30842
FAKE,0.999607264995575,news30845
FAKE,0.999528169631958,news30845
FAKE,0.9997242093086243,news30845
REAL,0.9998513460159302,news30849
REAL,0.9998687505722046,news30849
REAL,0.9998462200164795,news30849
REAL,0.9989462494850159,news30849
FAKE,0.9037365317344666,news30851
FAKE,0.9999635219573975,news30853
FAKE,0.9993897676467896,news30853
FAKE,0.9993715882301331,news30853
FAKE,0.9999474287033081,news30853
FAKE,0.9999679327011108,news30859
FAKE,0.9999655485153198,news30861
FAKE,0.9999737739562988,news30861
FAKE,0.9999650716781616,news30863
FAKE,0.9999583959579468,news30863
FAKE,0.9999704360961914,news30863
FAKE,0.9997386336326599,news30863
FAKE,0.9999709129333496,news30863
REAL,0.9997221827507019,news30864
FAKE,0.9675466418266296,news30866
REAL,0.9998679161071777,news30870
FAKE,0.9999651908874512,news30870
FAKE,0.9990170001983643,news30872
FAKE,0.9993019104003906,news30881
FAKE,0.9975160360336304,news30885
FAKE,0.9899222254753113,news30886
FAKE,0.9997084736824036,news30888
FAKE,0.9943939447402954,news30890
FAKE,0.9991315007209778,news30891
REAL,0.9993276596069336,news30901
FAKE,0.9996532201766968,news30903
FAKE,0.9999594688415527,news30904
FAKE,0.999972939491272,news30904
FAKE,0.9999732971191406,news30904
FAKE,0.999971866607666,news30904
FAKE,0.9999696016311646,news30904
FAKE,0.9999589920043945,news30904
FAKE,0.9999717473983765,news30904
FAKE,0.9999630451202393,news30904
FAKE,0.9998939037322998,news30904
FAKE,0.9999511241912842,news30904
FAKE,0.9999654293060303,news30904
FAKE,0.9999715089797974,news30904
FAKE,0.9999723434448242,news30904
FAKE,0.9999727010726929,news30904
FAKE,0.9999674558639526,news30904
FAKE,0.9999743700027466,news30904
FAKE,0.9999738931655884,news30904
FAKE,0.9999642372131348,news30904
FAKE,0.9996589422225952,news30904
FAKE,0.9999717473983765,news30904
FAKE,0.9999643564224243,news30904
FAKE,0.9999659061431885,news30904
FAKE,0.9999666213989258,news30904
FAKE,0.9999706745147705,news30904
FAKE,0.9999690055847168,news30904
FAKE,0.9999732971191406,news30904
FAKE,0.9967966675758362,news30909
FAKE,0.9986629486083984,news30909
REAL,0.9992557168006897,news30911
FAKE,0.9881709814071655,news30911
REAL,0.9998099207878113,news30913
REAL,0.9998751878738403,news30913
REAL,0.9998575448989868,news30913
REAL,0.9973026514053345,news30913
REAL,0.9998099207878113,news30914
REAL,0.9998751878738403,news30914
REAL,0.9998575448989868,news30914
REAL,0.9973026514053345,news30914
FAKE,0.9994058609008789,news30915
FAKE,0.9996331930160522,news30916
REAL,0.9418472647666931,news30916
FAKE,0.9999526739120483,news30917
FAKE,0.9999207258224487,news30917
FAKE,0.9999710321426392,news30917
FAKE,0.9999666213989258,news30917
FAKE,0.9999716281890869,news30917
REAL,0.9985834360122681,news30918
FAKE,0.9998493194580078,news30918
REAL,0.8505619168281555,news30918
FAKE,0.9999606609344482,news30922
FAKE,0.9999743700027466,news30922
FAKE,0.9998764991760254,news30926
FAKE,0.9980819225311279,news30926
REAL,0.9994034767150879,news30929
REAL,0.9998753070831299,news30929
REAL,0.9994219541549683,news30929
REAL,0.9547677040100098,news30933
FAKE,0.9928147792816162,news30933
FAKE,0.9999736547470093,news30933
FAKE,0.9970460534095764,news30938
FAKE,0.9999464750289917,news30941
FAKE,0.9999685287475586,news30941
FAKE,0.999971866607666,news30941
FAKE,0.9999680519104004,news30941
FAKE,0.9999557733535767,news30942
FAKE,0.99945467710495,news30942
FAKE,0.9999725818634033,news30942
REAL,0.9998865127563477,news30948
FAKE,0.999134361743927,news30948
FAKE,0.999387264251709,news30953
FAKE,0.9994776844978333,news30953
FAKE,0.9999676942825317,news30956
FAKE,0.9672293663024902,news30956
FAKE,0.9978692531585693,news30958
FAKE,0.9999740123748779,news30958
REAL,0.9993122816085815,news30959
REAL,0.9950578212738037,news30959
FAKE,0.5166410803794861,news30962
FAKE,0.9671528339385986,news30969
FAKE,0.9999734163284302,news30969
FAKE,0.9974014759063721,news30974
FAKE,0.9999446868896484,news30980
FAKE,0.9996798038482666,news30983
FAKE,0.9996142387390137,news30994
FAKE,0.9997490048408508,news30994
FAKE,0.9999538660049438,news30995
FAKE,0.9994426369667053,news30999
FAKE,0.9999638795852661,news31001
FAKE,0.9999326467514038,news31004
REAL,0.999745786190033,news31013
FAKE,0.9988093376159668,news31013
FAKE,0.9999700784683228,news31015
FAKE,0.9999635219573975,news31015
REAL,0.999352753162384,news31015
FAKE,0.9969417452812195,news31020
FAKE,0.999966025352478,news31029
FAKE,0.9999476671218872,news31029
FAKE,0.9984959363937378,news31030
FAKE,0.9999735355377197,news31030
FAKE,0.9999706745147705,news31030
REAL,0.9976454377174377,news31033
FAKE,0.9997778534889221,news31033
REAL,0.9996694326400757,news31034
FAKE,0.8150866627693176,news31036
REAL,0.9998440742492676,news31039
FAKE,0.8637405633926392,news31039
FAKE,0.996766209602356,news31041
FAKE,0.9998089671134949,news31043
FAKE,0.9993738532066345,news31046
REAL,0.9597383141517639,news31046
FAKE,0.9999473094940186,news31046
FAKE,0.5430525541305542,news31046
FAKE,0.9996542930603027,news31046
FAKE,0.9992601275444031,news31054
FAKE,0.9999433755874634,news31054
FAKE,0.9999713897705078,news31054
FAKE,0.9999619722366333,news31058
FAKE,0.9996765851974487,news31059
FAKE,0.9999744892120361,news31059
REAL,0.9985222220420837,news31060
FAKE,0.9987472295761108,news31060
FAKE,0.9996765851974487,news31063
FAKE,0.9999744892120361,news31063
FAKE,0.9917755126953125,news31064
FAKE,0.9999661445617676,news31069
FAKE,0.9995105266571045,news31080
FAKE,0.9995075464248657,news31080
FAKE,0.9998615980148315,news31083
FAKE,0.9999736547470093,news31091
FAKE,0.9999716281890869,news31091
REAL,0.9981391429901123,news31094
FAKE,0.9999750852584839,news31095
REAL,0.5082494616508484,news31107
FAKE,0.9999663829803467,news31107
FAKE,0.9999736547470093,news31108
FAKE,0.9998596906661987,news31112
FAKE,0.9947807192802429,news31117
FAKE,0.9999263286590576,news31117
REAL,0.9908117055892944,news31120
FAKE,0.9999549388885498,news31123
FAKE,0.9999207258224487,news31123
FAKE,0.9998824596405029,news31125
REAL,0.9996757507324219,news31125
FAKE,0.9999635219573975,news31125
FAKE,0.9996261596679688,news31125
FAKE,0.9718238115310669,news31125
FAKE,0.9999430179595947,news31132
FAKE,0.999963641166687,news31132
FAKE,0.9999028444290161,news31133
FAKE,0.996951699256897,news31134
FAKE,0.9959920048713684,news31134
REAL,0.9961666464805603,news31134
REAL,0.9993332028388977,news31134
FAKE,0.9985594153404236,news31134
REAL,0.9995651841163635,news31134
FAKE,0.9999191761016846,news31134
FAKE,0.9985793828964233,news31135
FAKE,0.9994396567344666,news31137
FAKE,0.9999709129333496,news31137
FAKE,0.9996461868286133,news31141
FAKE,0.999457061290741,news31141
FAKE,0.9995595812797546,news31143
REAL,0.9998747110366821,news31151
FAKE,0.9984959363937378,news31154
FAKE,0.9999115467071533,news31154
FAKE,0.9999417066574097,news31158
FAKE,0.9996059536933899,news31159
FAKE,0.9999734163284302,news31159
FAKE,0.9996912479400635,news31164
REAL,0.9998685121536255,news31165
REAL,0.9946842789649963,news31167
FAKE,0.9999598264694214,news31167
FAKE,0.9996472597122192,news31170
REAL,0.9995530247688293,news31173
REAL,0.9993884563446045,news31173
FAKE,0.9999444484710693,news31173
FAKE,0.9997010827064514,news31176
FAKE,0.9980022311210632,news31184
FAKE,0.9996803998947144,news31185
FAKE,0.9999531507492065,news31185
FAKE,0.9992151260375977,news31187
FAKE,0.9996923208236694,news31193
REAL,0.9998807907104492,news31193
REAL,0.9996165037155151,news31193
REAL,0.9994692206382751,news31193
REAL,0.9998843669891357,news31193
FAKE,0.9998050332069397,news31193
REAL,0.9975912570953369,news31193
FAKE,0.9999427795410156,news31193
REAL,0.9612698554992676,news31206
REAL,0.9991637468338013,news31206
FAKE,0.9987828135490417,news31206
REAL,0.9811704754829407,news31206
FAKE,0.86714768409729,news31210
REAL,0.9957712292671204,news31211
FAKE,0.9999237060546875,news31211
FAKE,0.9999617338180542,news31211
FAKE,0.9999608993530273,news31212
REAL,0.9995840191841125,news31214
FAKE,0.9999725818634033,news31214
REAL,0.9993932247161865,news31220
FAKE,0.9999723434448242,news31220
REAL,0.999427855014801,news31222
REAL,0.9991031885147095,news31222
REAL,0.7549041509628296,news31222
REAL,0.954909086227417,news31222
REAL,0.9992676377296448,news31225
REAL,0.9998831748962402,news31225
REAL,0.9998682737350464,news31225
REAL,0.999652624130249,news31225
REAL,0.999702513217926,news31225
REAL,0.9998747110366821,news31225
REAL,0.9998738765716553,news31225
REAL,0.9998700618743896,news31225
REAL,0.9998834133148193,news31225
REAL,0.9998838901519775,news31225
REAL,0.9994358420372009,news31225
REAL,0.9998822212219238,news31225
REAL,0.9998835325241089,news31225
REAL,0.9995611310005188,news31225
REAL,0.9998838901519775,news31225
REAL,0.9998832941055298,news31225
REAL,0.9998596906661987,news31225
REAL,0.9998832941055298,news31225
REAL,0.9998776912689209,news31225
REAL,0.9998737573623657,news31225
REAL,0.9998834133148193,news31225
REAL,0.9998810291290283,news31225
REAL,0.9998478889465332,news31225
REAL,0.9998836517333984,news31225
REAL,0.9998799562454224,news31225
REAL,0.9998800754547119,news31225
REAL,0.9998759031295776,news31225
REAL,0.9998747110366821,news31225
REAL,0.9998770952224731,news31225
REAL,0.9998795986175537,news31225
REAL,0.9998810291290283,news31225
REAL,0.9998749494552612,news31225
REAL,0.999879002571106,news31225
REAL,0.9995369911193848,news31225
REAL,0.9998805522918701,news31225
REAL,0.9998838901519775,news31225
REAL,0.9998829364776611,news31225
REAL,0.9998838901519775,news31225
REAL,0.9998780488967896,news31225
FAKE,0.999580442905426,news31226
FAKE,0.8681930303573608,news31226
FAKE,0.9999474287033081,news31226
FAKE,0.9999693632125854,news31232
REAL,0.9995242357254028,news31233
REAL,0.9992409944534302,news31234
FAKE,0.79429692029953,news31234
FAKE,0.999972939491272,news31236
FAKE,0.999969482421875,news31242
FAKE,0.9999734163284302,news31242
FAKE,0.9999693632125854,news31244
REAL,0.9995242357254028,news31245
FAKE,0.9996907711029053,news31247
REAL,0.9281874299049377,news31247
REAL,0.9995105266571045,news31249
FAKE,0.9999728202819824,news31249
REAL,0.9965667724609375,news31252
REAL,0.9993682503700256,news31252
FAKE,0.9994526505470276,news31253
FAKE,0.9773409366607666,news31266
FAKE,0.9989169836044312,news31266
FAKE,0.9999440908432007,news31266
FAKE,0.9997617602348328,news31270
FAKE,0.9999715089797974,news31270
REAL,0.9989633560180664,news31273
FAKE,0.9995502829551697,news31273
REAL,0.9998819828033447,news31275
FAKE,0.9999300241470337,news31275
FAKE,0.9999697208404541,news31279
REAL,0.999876856803894,news31280
FAKE,0.99956876039505,news31280
FAKE,0.9989668130874634,news31282
FAKE,0.9957454800605774,news31284
FAKE,0.9969256520271301,news31287
FAKE,0.9990655779838562,news31287
FAKE,0.9999600648880005,news31287
FAKE,0.9999661445617676,news31300
FAKE,0.99994957447052,news31303
FAKE,0.9999744892120361,news31303
FAKE,0.9997536540031433,news31305
REAL,0.9993313550949097,news31306
REAL,0.999795138835907,news31306
REAL,0.9995019435882568,news31306
REAL,0.9994606375694275,news31306
REAL,0.9950426816940308,news31306
REAL,0.999403715133667,news31306
REAL,0.9993804693222046,news31306
REAL,0.998680055141449,news31306
FAKE,0.8493830561637878,news31306
REAL,0.9994487166404724,news31306
REAL,0.9994807839393616,news31306
FAKE,0.5197618007659912,news31306
REAL,0.9543923735618591,news31306
REAL,0.9938910007476807,news31306
REAL,0.9998685121536255,news31309
FAKE,0.5943761467933655,news31315
FAKE,0.9996587038040161,news31315
REAL,0.9996367692947388,news31326
FAKE,0.9998332262039185,news31326
FAKE,0.9954440593719482,news31331
FAKE,0.9512759447097778,news31331
FAKE,0.986952543258667,news31331
FAKE,0.9984708428382874,news31333
FAKE,0.9994994401931763,news31336
FAKE,0.9999504089355469,news31336
FAKE,0.9993288516998291,news31336
FAKE,0.9958494901657104,news31338
FAKE,0.9999376535415649,news31338
REAL,0.9206455945968628,news31342
REAL,0.9996784925460815,news31346
REAL,0.9996604919433594,news31346
REAL,0.9997496008872986,news31346
REAL,0.9815059900283813,news31347
FAKE,0.9850463271141052,news31351
REAL,0.9998577833175659,news31351
FAKE,0.7590810656547546,news31352
FAKE,0.9998825788497925,news31354
REAL,0.9833950996398926,news31358
REAL,0.9991447925567627,news31358
FAKE,0.9999632835388184,news31358
FAKE,0.9980090260505676,news31360
FAKE,0.9997637867927551,news31364
REAL,0.9986509680747986,news31364
FAKE,0.9999736547470093,news31364
REAL,0.897631824016571,news31372
FAKE,0.9998645782470703,news31372
REAL,0.9998812675476074,news31373
REAL,0.9806262254714966,news31373
FAKE,0.9993300437927246,news31373
FAKE,0.9996929168701172,news31381
FAKE,0.9994420409202576,news31381
FAKE,0.9999490976333618,news31381
FAKE,0.9996789693832397,news31383
REAL,0.9983270764350891,news31390
FAKE,0.9999631643295288,news31390
FAKE,0.9995506405830383,news31391
FAKE,0.9990869760513306,news31391
FAKE,0.9999328851699829,news31397
FAKE,0.9999730587005615,news31397
REAL,0.9983270764350891,news31401
FAKE,0.9999631643295288,news31401
REAL,0.9998422861099243,news31406
REAL,0.9997121691703796,news31406
FAKE,0.9994891881942749,news31406
FAKE,0.999659538269043,news31414
FAKE,0.9997702240943909,news31414
FAKE,0.9998641014099121,news31417
FAKE,0.9713663458824158,news31422
FAKE,0.9999613761901855,news31423
FAKE,0.9955322742462158,news31424
FAKE,0.9964403510093689,news31424
FAKE,0.999931812286377,news31433
FAKE,0.9992105960845947,news31433
FAKE,0.999455988407135,news31433
FAKE,0.9994812607765198,news31436
REAL,0.9963601231575012,news31436
REAL,0.554585874080658,news31436
REAL,0.9995079040527344,news31436
REAL,0.9959328770637512,news31436
FAKE,0.9999634027481079,news31442
FAKE,0.9999727010726929,news31442
FAKE,0.9999630451202393,news31446
REAL,0.9991950392723083,news31446
FAKE,0.999963641166687,news31454
FAKE,0.9999649524688721,news31454
FAKE,0.9999736547470093,news31456
FAKE,0.9999730587005615,news31456
FAKE,0.9999692440032959,news31456
FAKE,0.999929666519165,news31467
FAKE,0.9999591112136841,news31471
FAKE,0.9998666048049927,news31474
FAKE,0.9996360540390015,news31483
FAKE,0.9999736547470093,news31485
FAKE,0.9999598264694214,news31485
FAKE,0.9486771821975708,news31492
FAKE,0.9999561309814453,news31492
FAKE,0.9999654293060303,news31492
REAL,0.9876331090927124,news31494
FAKE,0.9999610185623169,news31494
FAKE,0.9999672174453735,news31497
FAKE,0.9999645948410034,news31497
FAKE,0.9999415874481201,news31497
FAKE,0.9998852014541626,news31499
FAKE,0.9987733960151672,news31499
FAKE,0.9999738931655884,news31505
FAKE,0.9999752044677734,news31505
FAKE,0.9993690848350525,news31506
FAKE,0.9996166229248047,news31513
FAKE,0.9992159605026245,news31520
FAKE,0.9989016056060791,news31521
FAKE,0.999466598033905,news31521
REAL,0.9996011853218079,news31523
FAKE,0.9992315769195557,news31532
FAKE,0.9999741315841675,news31532
REAL,0.9162350296974182,news31537
FAKE,0.9999719858169556,news31538
FAKE,0.9996452331542969,news31539
FAKE,0.9999444484710693,news31546
FAKE,0.9985247254371643,news31552
FAKE,0.9996911287307739,news31556
FAKE,0.9999661445617676,news31556
FAKE,0.9994639754295349,news31560
FAKE,0.9999685287475586,news31563
FAKE,0.9996223449707031,news31566
REAL,0.999390721321106,news31572
FAKE,0.998938262462616,news31582
FAKE,0.9937703013420105,news31587
FAKE,0.9995393753051758,news31588
FAKE,0.9999507665634155,news31588
FAKE,0.999962329864502,news31588
FAKE,0.9999550580978394,news31588
FAKE,0.9999731779098511,news31588
FAKE,0.9992148876190186,news31593
FAKE,0.9966096878051758,news31594
FAKE,0.9987766146659851,news31600
FAKE,0.6936091780662537,news31621
FAKE,0.9997532963752747,news31625
REAL,0.9996739625930786,news31627
REAL,0.9997307658195496,news31629
REAL,0.9989737272262573,news31629
REAL,0.9998828172683716,news31634
REAL,0.9998818635940552,news31638
REAL,0.999046266078949,news31638
FAKE,0.9999728202819824,news31638
REAL,0.9997244477272034,news31642
REAL,0.7757145166397095,news31642
FAKE,0.717477560043335,news31642
REAL,0.9998775720596313,news31643
REAL,0.9996312856674194,news31649
REAL,0.9997230172157288,news31650
REAL,0.9771580696105957,news31650
FAKE,0.9997304081916809,news31654
FAKE,0.9991804957389832,news31654
FAKE,0.9999439716339111,news31654
FAKE,0.9999449253082275,news31655
FAKE,0.9999727010726929,news31658
REAL,0.9998651742935181,news31661
FAKE,0.9999687671661377,news31661
FAKE,0.9999748468399048,news31667
REAL,0.9998767375946045,news31669
FAKE,0.9948074221611023,news31670
FAKE,0.9997501969337463,news31670
FAKE,0.9999449253082275,news31674
FAKE,0.9999710321426392,news31674
FAKE,0.9999669790267944,news31676
FAKE,0.9996329545974731,news31676
FAKE,0.9999598264694214,news31679
REAL,0.999794065952301,news31681
FAKE,0.9999618530273438,news31683
FAKE,0.9999730587005615,news31683
FAKE,0.9991432428359985,news31690
FAKE,0.9967605471611023,news31696
FAKE,0.9999699592590332,news31696
FAKE,0.9992769360542297,news31699
FAKE,0.9999496936798096,news31699
FAKE,0.9997273087501526,news31699
REAL,0.9775046706199646,news31702
REAL,0.9961207509040833,news31702
FAKE,0.9995496869087219,news31702
FAKE,0.9989930987358093,news31705
FAKE,0.999481737613678,news31705
FAKE,0.9992769360542297,news31708
FAKE,0.9999496936798096,news31708
FAKE,0.9997273087501526,news31708
REAL,0.9994262456893921,news31709
FAKE,0.9934569001197815,news31709
FAKE,0.9910721182823181,news31709
REAL,0.9994257688522339,news31709
REAL,0.5303856730461121,news31709
FAKE,0.9986924529075623,news31712
FAKE,0.9994924068450928,news31712
FAKE,0.9160995483398438,news31730
FAKE,0.999221682548523,news31735
REAL,0.9994458556175232,news31736
FAKE,0.9999539852142334,news31736
FAKE,0.9999735355377197,news31738
REAL,0.9994828701019287,news31739
FAKE,0.9995487332344055,news31739
REAL,0.993684709072113,news31741
FAKE,0.9994612336158752,news31742
FAKE,0.9999542236328125,news31742
REAL,0.9998660087585449,news31746
REAL,0.9998774528503418,news31746
FAKE,0.9688494801521301,news31746
FAKE,0.569549024105072,news31764
FAKE,0.9999587535858154,news31764
FAKE,0.7491049766540527,news31764
REAL,0.9976630210876465,news31764
FAKE,0.9999719858169556,news31764
FAKE,0.9999725818634033,news31764
FAKE,0.9996633529663086,news31768
FAKE,0.9999713897705078,news31778
FAKE,0.9999719858169556,news31779
FAKE,0.9997645020484924,news31782
FAKE,0.9997358918190002,news31782
FAKE,0.997785210609436,news31782
FAKE,0.9985828399658203,news31782
FAKE,0.9999699592590332,news31782
FAKE,0.9992378950119019,news31783
FAKE,0.9947401881217957,news31783
FAKE,0.9999573230743408,news31783
REAL,0.9982028007507324,news31795
REAL,0.9788008332252502,news31795
REAL,0.9994828701019287,news31812
FAKE,0.9995487332344055,news31812
FAKE,0.9998995065689087,news31814
FAKE,0.9999587535858154,news31814
REAL,0.9984084963798523,news31817
FAKE,0.9999582767486572,news31820
REAL,0.9994439482688904,news31820
REAL,0.9992579817771912,news31823
FAKE,0.9999567270278931,news31823
REAL,0.9998061060905457,news31824
FAKE,0.9991965889930725,news31824
FAKE,0.9984765648841858,news31827
FAKE,0.9993913173675537,news31828
FAKE,0.9999672174453735,news31830
FAKE,0.982896625995636,news31841
FAKE,0.9988903403282166,news31841
FAKE,0.9999467134475708,news31841
FAKE,0.9997435212135315,news31847
FAKE,0.9999690055847168,news31847
