news_id,categoria,nombre_equipo
news38129,descartable,Goofy_Goobers
news38131,descartable,Goofy_Goobers
news38134,descartable,Goofy_Goobers
news38147,descartable,Goofy_Goobers
news38152,descartable,Goofy_Goobers
news38154,descartable,Goofy_Goobers
news38159,reputación,Goofy_Goobers
news38164,descartable,Goofy_Goobers
news38165,descartable,Goofy_Goobers
news38166,descartable,Goofy_Goobers
news38168,descartable,Goofy_Goobers
news38173,descartable,Goofy_Goobers
news38180,descartable,Goofy_Goobers
news38181,descartable,Goofy_Goobers
news38183,descartable,Goofy_Goobers
news38185,descartable,Goofy_Goobers
news38191,descartable,Goofy_Goobers
news38194,descartable,Goofy_Goobers
news38195,descartable,Goofy_Goobers
news38196,descartable,Goofy_Goobers
news38197,descartable,Goofy_Goobers
news38199,descartable,Goofy_Goobers
news38201,descartable,Goofy_Goobers
news38203,descartable,Goofy_Goobers
news38205,descartable,Goofy_Goobers
news38208,descartable,Goofy_Goobers
news38209,descartable,Goofy_Goobers
news38214,descartable,Goofy_Goobers
news38215,descartable,Goofy_Goobers
news38217,descartable,Goofy_Goobers
news38219,descartable,Goofy_Goobers
news38221,descartable,Goofy_Goobers
news38230,descartable,Goofy_Goobers
news38233,descartable,Goofy_Goobers
news38235,descartable,Goofy_Goobers
news38238,descartable,Goofy_Goobers
news38240,descartable,Goofy_Goobers
news38241,descartable,Goofy_Goobers
news38243,descartable,Goofy_Goobers
news38250,descartable,Goofy_Goobers
news38251,descartable,Goofy_Goobers
news38256,descartable,Goofy_Goobers
news38264,descartable,Goofy_Goobers
news38266,descartable,Goofy_Goobers
news38267,descartable,Goofy_Goobers
news38275,descartable,Goofy_Goobers
news38276,descartable,Goofy_Goobers
news38277,descartable,Goofy_Goobers
news38282,descartable,Goofy_Goobers
news38285,descartable,Goofy_Goobers
news38290,descartable,Goofy_Goobers
news38297,descartable,Goofy_Goobers
news38298,descartable,Goofy_Goobers
news38299,descartable,Goofy_Goobers
news38303,descartable,Goofy_Goobers
news38312,descartable,Goofy_Goobers
news38313,descartable,Goofy_Goobers
news38316,descartable,Goofy_Goobers
news38322,descartable,Goofy_Goobers
news38327,descartable,Goofy_Goobers
news38328,descartable,Goofy_Goobers
news38330,descartable,Goofy_Goobers
news38331,descartable,Goofy_Goobers
news38332,descartable,Goofy_Goobers
news38333,descartable,Goofy_Goobers
news38334,reputación,Goofy_Goobers
news38336,descartable,Goofy_Goobers
news38340,descartable,Goofy_Goobers
news38346,descartable,Goofy_Goobers
news38347,descartable,Goofy_Goobers
news38353,descartable,Goofy_Goobers
news38363,descartable,Goofy_Goobers
news38364,descartable,Goofy_Goobers
news38367,regulación,Goofy_Goobers
news38370,descartable,Goofy_Goobers
news38374,descartable,Goofy_Goobers
news38375,descartable,Goofy_Goobers
news38376,descartable,Goofy_Goobers
news38377,descartable,Goofy_Goobers
news38378,descartable,Goofy_Goobers
news38381,descartable,Goofy_Goobers
news38384,descartable,Goofy_Goobers
news38388,descartable,Goofy_Goobers
news38389,descartable,Goofy_Goobers
news38390,descartable,Goofy_Goobers
news38397,descartable,Goofy_Goobers
news38402,descartable,Goofy_Goobers
news38407,descartable,Goofy_Goobers
news38413,descartable,Goofy_Goobers
news38417,descartable,Goofy_Goobers
news38419,descartable,Goofy_Goobers
news38424,desarrollo,Goofy_Goobers
news38429,descartable,Goofy_Goobers
news38432,descartable,Goofy_Goobers
news38433,descartable,Goofy_Goobers
news38436,descartable,Goofy_Goobers
news38442,descartable,Goofy_Goobers
news38449,descartable,Goofy_Goobers
news38450,descartable,Goofy_Goobers
news38452,descartable,Goofy_Goobers
news38457,descartable,Goofy_Goobers
news38483,descartable,Goofy_Goobers
news38484,descartable,Goofy_Goobers
news38489,descartable,Goofy_Goobers
news38492,descartable,Goofy_Goobers
news38494,descartable,Goofy_Goobers
news38495,descartable,Goofy_Goobers
news38505,descartable,Goofy_Goobers
news38512,descartable,Goofy_Goobers
news38517,descartable,Goofy_Goobers
news38520,descartable,Goofy_Goobers
news38521,descartable,Goofy_Goobers
news38523,descartable,Goofy_Goobers
news38524,descartable,Goofy_Goobers
news38526,descartable,Goofy_Goobers
news38528,descartable,Goofy_Goobers
news38531,descartable,Goofy_Goobers
news38532,descartable,Goofy_Goobers
news38533,regulación,Goofy_Goobers
news38539,descartable,Goofy_Goobers
news38541,descartable,Goofy_Goobers
news38552,descartable,Goofy_Goobers
news38553,descartable,Goofy_Goobers
news38555,descartable,Goofy_Goobers
news38556,descartable,Goofy_Goobers
news38561,descartable,Goofy_Goobers
news38567,descartable,Goofy_Goobers
news38568,descartable,Goofy_Goobers
news38569,alianza,Goofy_Goobers
news38572,descartable,Goofy_Goobers
news38575,descartable,Goofy_Goobers
news38587,descartable,Goofy_Goobers
news38590,descartable,Goofy_Goobers
news38591,descartable,Goofy_Goobers
news38595,descartable,Goofy_Goobers
news38596,descartable,Goofy_Goobers
news38598,descartable,Goofy_Goobers
news38604,descartable,Goofy_Goobers
news38605,reputación,Goofy_Goobers
news38610,descartable,Goofy_Goobers
news38611,macroeconomía,Goofy_Goobers
news38612,descartable,Goofy_Goobers
news38613,descartable,Goofy_Goobers
news38619,descartable,Goofy_Goobers
news38622,descartable,Goofy_Goobers
news38624,descartable,Goofy_Goobers
news38628,descartable,Goofy_Goobers
news38632,descartable,Goofy_Goobers
news38635,descartable,Goofy_Goobers
news38649,descartable,Goofy_Goobers
news38650,descartable,Goofy_Goobers
news38652,macroeconomía,Goofy_Goobers
news38660,descartable,Goofy_Goobers
news38666,descartable,Goofy_Goobers
news38676,descartable,Goofy_Goobers
news38680,descartable,Goofy_Goobers
news38683,descartable,Goofy_Goobers
news38686,descartable,Goofy_Goobers
news38687,descartable,Goofy_Goobers
news38689,descartable,Goofy_Goobers
news38690,descartable,Goofy_Goobers
news38692,descartable,Goofy_Goobers
news38693,descartable,Goofy_Goobers
news38694,descartable,Goofy_Goobers
news38700,descartable,Goofy_Goobers
news38712,descartable,Goofy_Goobers
news38716,descartable,Goofy_Goobers
news38719,alianza,Goofy_Goobers
news38722,descartable,Goofy_Goobers
news38725,alianza,Goofy_Goobers
news38726,regulación,Goofy_Goobers
news38731,descartable,Goofy_Goobers
news38737,descartable,Goofy_Goobers
news38741,descartable,Goofy_Goobers
news38744,descartable,Goofy_Goobers
news38756,descartable,Goofy_Goobers
news38761,descartable,Goofy_Goobers
news38762,descartable,Goofy_Goobers
news38766,descartable,Goofy_Goobers
news38774,descartable,Goofy_Goobers
news38775,descartable,Goofy_Goobers
news38784,descartable,Goofy_Goobers
news38785,descartable,Goofy_Goobers
news38789,descartable,Goofy_Goobers
news38803,descartable,Goofy_Goobers
news38804,descartable,Goofy_Goobers
news38805,descartable,Goofy_Goobers
news38811,descartable,Goofy_Goobers
news38814,descartable,Goofy_Goobers
news38816,descartable,Goofy_Goobers
news38821,descartable,Goofy_Goobers
news38823,descartable,Goofy_Goobers
news38825,descartable,Goofy_Goobers
news38827,descartable,Goofy_Goobers
news38833,descartable,Goofy_Goobers
news38839,descartable,Goofy_Goobers
news38840,descartable,Goofy_Goobers
news38842,descartable,Goofy_Goobers
news38845,descartable,Goofy_Goobers
news38849,descartable,Goofy_Goobers
news38855,descartable,Goofy_Goobers
news38856,alianza,Goofy_Goobers
news38859,descartable,Goofy_Goobers
news38860,descartable,Goofy_Goobers
news38862,descartable,Goofy_Goobers
news38869,descartable,Goofy_Goobers
news38870,descartable,Goofy_Goobers
news38871,descartable,Goofy_Goobers
news38876,descartable,Goofy_Goobers
news38878,descartable,Goofy_Goobers
news38881,descartable,Goofy_Goobers
news38885,descartable,Goofy_Goobers
news38887,descartable,Goofy_Goobers
news38888,descartable,Goofy_Goobers
news38899,descartable,Goofy_Goobers
news38907,descartable,Goofy_Goobers
news38908,descartable,Goofy_Goobers
news38910,descartable,Goofy_Goobers
news38914,descartable,Goofy_Goobers
news38916,descartable,Goofy_Goobers
news38925,descartable,Goofy_Goobers
news38927,descartable,Goofy_Goobers
news38928,descartable,Goofy_Goobers
news38930,descartable,Goofy_Goobers
news38931,descartable,Goofy_Goobers
news38932,descartable,Goofy_Goobers
news38935,descartable,Goofy_Goobers
news38937,descartable,Goofy_Goobers
news38940,alianza,Goofy_Goobers
news38943,descartable,Goofy_Goobers
news38952,descartable,Goofy_Goobers
news38955,descartable,Goofy_Goobers
news38961,descartable,Goofy_Goobers
news38972,descartable,Goofy_Goobers
news38976,descartable,Goofy_Goobers
news38982,descartable,Goofy_Goobers
news38984,descartable,Goofy_Goobers
news38986,descartable,Goofy_Goobers
news39009,descartable,Goofy_Goobers
news39010,descartable,Goofy_Goobers
news39012,alianza,Goofy_Goobers
news39014,alianza,Goofy_Goobers
news39017,descartable,Goofy_Goobers
news39020,descartable,Goofy_Goobers
news39024,descartable,Goofy_Goobers
news39035,descartable,Goofy_Goobers
news39036,descartable,Goofy_Goobers
news39040,alianza,Goofy_Goobers
news39041,descartable,Goofy_Goobers
news39042,descartable,Goofy_Goobers
news39043,alianza,Goofy_Goobers
news39045,descartable,Goofy_Goobers
news39049,descartable,Goofy_Goobers
news39054,descartable,Goofy_Goobers
news39057,descartable,Goofy_Goobers
news39058,descartable,Goofy_Goobers
news39065,descartable,Goofy_Goobers
news39066,descartable,Goofy_Goobers
news39067,descartable,Goofy_Goobers
news39076,descartable,Goofy_Goobers
news39090,descartable,Goofy_Goobers
news39092,descartable,Goofy_Goobers
news39098,descartable,Goofy_Goobers
news39102,descartable,Goofy_Goobers
news39105,descartable,Goofy_Goobers
news39106,descartable,Goofy_Goobers
news39108,descartable,Goofy_Goobers
news39110,descartable,Goofy_Goobers
news39112,descartable,Goofy_Goobers
news39113,descartable,Goofy_Goobers
news39115,alianza,Goofy_Goobers
news39119,descartable,Goofy_Goobers
news39123,descartable,Goofy_Goobers
news39128,descartable,Goofy_Goobers
news39130,descartable,Goofy_Goobers
news39131,descartable,Goofy_Goobers
news39132,regulación,Goofy_Goobers
news39139,descartable,Goofy_Goobers
news39142,descartable,Goofy_Goobers
news39155,descartable,Goofy_Goobers
news39158,descartable,Goofy_Goobers
news39161,descartable,Goofy_Goobers
news39162,descartable,Goofy_Goobers
news39165,descartable,Goofy_Goobers
news39167,descartable,Goofy_Goobers
news39169,descartable,Goofy_Goobers
news39174,descartable,Goofy_Goobers
news39179,descartable,Goofy_Goobers
news39180,descartable,Goofy_Goobers
news39181,descartable,Goofy_Goobers
news39184,descartable,Goofy_Goobers
news39188,descartable,Goofy_Goobers
news39197,descartable,Goofy_Goobers
news39208,descartable,Goofy_Goobers
news39210,descartable,Goofy_Goobers
news39225,descartable,Goofy_Goobers
news39231,descartable,Goofy_Goobers
news39233,descartable,Goofy_Goobers
news39239,descartable,Goofy_Goobers
news39241,descartable,Goofy_Goobers
news39247,descartable,Goofy_Goobers
news39254,descartable,Goofy_Goobers
news39258,descartable,Goofy_Goobers
news39260,reputación,Goofy_Goobers
news39264,descartable,Goofy_Goobers
news39275,descartable,Goofy_Goobers
news39277,descartable,Goofy_Goobers
news39290,descartable,Goofy_Goobers
news39291,descartable,Goofy_Goobers
news39292,descartable,Goofy_Goobers
news39293,descartable,Goofy_Goobers
news39296,descartable,Goofy_Goobers
news39307,descartable,Goofy_Goobers
news39314,regulación,Goofy_Goobers
news39315,descartable,Goofy_Goobers
news39320,descartable,Goofy_Goobers
news39322,descartable,Goofy_Goobers
news39325,descartable,Goofy_Goobers
news39327,descartable,Goofy_Goobers
news39333,descartable,Goofy_Goobers
news39336,reputación,Goofy_Goobers
news39339,descartable,Goofy_Goobers
news39346,descartable,Goofy_Goobers
news39348,descartable,Goofy_Goobers
news39351,descartable,Goofy_Goobers
news39352,descartable,Goofy_Goobers
news39354,descartable,Goofy_Goobers
news39356,descartable,Goofy_Goobers
news39357,descartable,Goofy_Goobers
news39358,alianza,Goofy_Goobers
news39363,descartable,Goofy_Goobers
news39366,descartable,Goofy_Goobers
news39376,descartable,Goofy_Goobers
news39383,alianza,Goofy_Goobers
news39384,descartable,Goofy_Goobers
news39387,descartable,Goofy_Goobers
news39401,descartable,Goofy_Goobers
news39408,descartable,Goofy_Goobers
news39410,descartable,Goofy_Goobers
news39414,descartable,Goofy_Goobers
news39415,descartable,Goofy_Goobers
news39416,regulación,Goofy_Goobers
news39418,descartable,Goofy_Goobers
news39421,descartable,Goofy_Goobers
news39427,descartable,Goofy_Goobers
news39432,descartable,Goofy_Goobers
news39439,descartable,Goofy_Goobers
news39443,descartable,Goofy_Goobers
news39455,descartable,Goofy_Goobers
news39461,descartable,Goofy_Goobers
news39466,descartable,Goofy_Goobers
news39469,descartable,Goofy_Goobers
news39477,descartable,Goofy_Goobers
news39479,regulación,Goofy_Goobers
news39481,descartable,Goofy_Goobers
news39487,descartable,Goofy_Goobers
news39493,descartable,Goofy_Goobers
news39494,descartable,Goofy_Goobers
news39498,descartable,Goofy_Goobers
news39499,descartable,Goofy_Goobers
news39503,descartable,Goofy_Goobers
news39504,reputación,Goofy_Goobers
news39505,descartable,Goofy_Goobers
news39512,descartable,Goofy_Goobers
news39521,descartable,Goofy_Goobers
news39526,descartable,Goofy_Goobers
news39527,descartable,Goofy_Goobers
news39531,descartable,Goofy_Goobers
news39532,descartable,Goofy_Goobers
news39533,descartable,Goofy_Goobers
news39537,descartable,Goofy_Goobers
news39538,descartable,Goofy_Goobers
news39540,descartable,Goofy_Goobers
news39547,descartable,Goofy_Goobers
news39548,descartable,Goofy_Goobers
news39549,descartable,Goofy_Goobers
news39552,descartable,Goofy_Goobers
news39553,descartable,Goofy_Goobers
news39554,descartable,Goofy_Goobers
news39558,reputación,Goofy_Goobers
news39559,descartable,Goofy_Goobers
news39562,alianza,Goofy_Goobers
news39566,descartable,Goofy_Goobers
news39573,descartable,Goofy_Goobers
news39576,descartable,Goofy_Goobers
news39578,descartable,Goofy_Goobers
news39580,descartable,Goofy_Goobers
news39586,descartable,Goofy_Goobers
news39587,descartable,Goofy_Goobers
news39595,descartable,Goofy_Goobers
news39597,descartable,Goofy_Goobers
news39600,descartable,Goofy_Goobers
news39611,descartable,Goofy_Goobers
news39616,descartable,Goofy_Goobers
news39619,descartable,Goofy_Goobers
news39621,descartable,Goofy_Goobers
news39623,descartable,Goofy_Goobers
news39626,descartable,Goofy_Goobers
news39629,descartable,Goofy_Goobers
news39630,descartable,Goofy_Goobers
news39632,descartable,Goofy_Goobers
news39636,descartable,Goofy_Goobers
news39639,descartable,Goofy_Goobers
news39654,descartable,Goofy_Goobers
news39662,descartable,Goofy_Goobers
news39667,descartable,Goofy_Goobers
news39669,descartable,Goofy_Goobers
news39672,descartable,Goofy_Goobers
news39673,descartable,Goofy_Goobers
news39675,descartable,Goofy_Goobers
news39677,descartable,Goofy_Goobers
news39679,descartable,Goofy_Goobers
news39682,alianza,Goofy_Goobers
news39685,descartable,Goofy_Goobers
news39692,descartable,Goofy_Goobers
news39696,descartable,Goofy_Goobers
news39697,alianza,Goofy_Goobers
news39700,descartable,Goofy_Goobers
news39701,descartable,Goofy_Goobers
news39710,descartable,Goofy_Goobers
news39713,descartable,Goofy_Goobers
news39720,descartable,Goofy_Goobers
news39728,descartable,Goofy_Goobers
news39732,descartable,Goofy_Goobers
news39741,descartable,Goofy_Goobers
news39743,descartable,Goofy_Goobers
news39745,descartable,Goofy_Goobers
news39749,descartable,Goofy_Goobers
news39750,descartable,Goofy_Goobers
news39752,descartable,Goofy_Goobers
news39759,descartable,Goofy_Goobers
news39771,descartable,Goofy_Goobers
news39777,descartable,Goofy_Goobers
news39789,regulación,Goofy_Goobers
news39794,descartable,Goofy_Goobers
news39795,descartable,Goofy_Goobers
news39799,descartable,Goofy_Goobers
news39803,descartable,Goofy_Goobers
news39806,descartable,Goofy_Goobers
news39809,descartable,Goofy_Goobers
news39811,descartable,Goofy_Goobers
news39818,descartable,Goofy_Goobers
news39826,descartable,Goofy_Goobers
news39828,descartable,Goofy_Goobers
news39829,descartable,Goofy_Goobers
news39830,descartable,Goofy_Goobers
news39834,descartable,Goofy_Goobers
news39840,descartable,Goofy_Goobers
news39844,descartable,Goofy_Goobers
news39847,descartable,Goofy_Goobers
news39848,descartable,Goofy_Goobers
news39850,descartable,Goofy_Goobers
news39851,descartable,Goofy_Goobers
news39854,descartable,Goofy_Goobers
news39858,descartable,Goofy_Goobers
news39859,descartable,Goofy_Goobers
news39866,descartable,Goofy_Goobers
news39868,descartable,Goofy_Goobers
news39869,descartable,Goofy_Goobers
news39870,descartable,Goofy_Goobers
news39873,descartable,Goofy_Goobers
news39874,descartable,Goofy_Goobers
news39875,descartable,Goofy_Goobers
news39882,descartable,Goofy_Goobers
news39889,descartable,Goofy_Goobers
news39893,descartable,Goofy_Goobers
news39894,descartable,Goofy_Goobers
news39895,descartable,Goofy_Goobers
news39912,descartable,Goofy_Goobers
news39920,descartable,Goofy_Goobers
news39924,descartable,Goofy_Goobers
news39925,descartable,Goofy_Goobers
news39926,descartable,Goofy_Goobers
news39932,descartable,Goofy_Goobers
news39934,descartable,Goofy_Goobers
news39936,descartable,Goofy_Goobers
news39941,descartable,Goofy_Goobers
news39946,descartable,Goofy_Goobers
news39955,descartable,Goofy_Goobers
news39957,descartable,Goofy_Goobers
news39964,descartable,Goofy_Goobers
news39965,descartable,Goofy_Goobers
news39966,descartable,Goofy_Goobers
news39974,descartable,Goofy_Goobers
news39976,descartable,Goofy_Goobers
news39978,descartable,Goofy_Goobers
news39979,descartable,Goofy_Goobers
news39982,descartable,Goofy_Goobers
news39984,descartable,Goofy_Goobers
news39987,descartable,Goofy_Goobers
news39990,descartable,Goofy_Goobers
news39993,descartable,Goofy_Goobers
news40004,descartable,Goofy_Goobers
news40006,descartable,Goofy_Goobers
news40007,descartable,Goofy_Goobers
news40008,descartable,Goofy_Goobers
news40011,descartable,Goofy_Goobers
news40012,descartable,Goofy_Goobers
news40019,descartable,Goofy_Goobers
news40022,descartable,Goofy_Goobers
news40024,descartable,Goofy_Goobers
news40028,descartable,Goofy_Goobers
news40029,descartable,Goofy_Goobers
news40031,descartable,Goofy_Goobers
news40040,descartable,Goofy_Goobers
news40042,descartable,Goofy_Goobers
news40045,descartable,Goofy_Goobers
news40046,descartable,Goofy_Goobers
news40047,descartable,Goofy_Goobers
news40048,descartable,Goofy_Goobers
news40053,descartable,Goofy_Goobers
news40054,descartable,Goofy_Goobers
news40057,descartable,Goofy_Goobers
news40062,descartable,Goofy_Goobers
news40065,descartable,Goofy_Goobers
news40067,descartable,Goofy_Goobers
news40069,descartable,Goofy_Goobers
news40075,descartable,Goofy_Goobers
news40076,descartable,Goofy_Goobers
news40078,descartable,Goofy_Goobers
news40079,descartable,Goofy_Goobers
news40088,descartable,Goofy_Goobers
news40089,descartable,Goofy_Goobers
news40093,descartable,Goofy_Goobers
news40094,descartable,Goofy_Goobers
news40097,descartable,Goofy_Goobers
news40105,descartable,Goofy_Goobers
news40107,descartable,Goofy_Goobers
news40109,descartable,Goofy_Goobers
news40110,descartable,Goofy_Goobers
news40112,descartable,Goofy_Goobers
news40117,descartable,Goofy_Goobers
news40121,descartable,Goofy_Goobers
news40132,descartable,Goofy_Goobers
news40136,descartable,Goofy_Goobers
news40138,descartable,Goofy_Goobers
news40142,descartable,Goofy_Goobers
news40147,descartable,Goofy_Goobers
news40153,descartable,Goofy_Goobers
news40155,descartable,Goofy_Goobers
news40158,descartable,Goofy_Goobers
news40159,descartable,Goofy_Goobers
news40160,descartable,Goofy_Goobers
news40163,descartable,Goofy_Goobers
news40164,descartable,Goofy_Goobers
news40172,descartable,Goofy_Goobers
news40184,descartable,Goofy_Goobers
news40185,descartable,Goofy_Goobers
news40198,descartable,Goofy_Goobers
news40200,descartable,Goofy_Goobers
news40206,descartable,Goofy_Goobers
news40211,descartable,Goofy_Goobers
news40212,alianza,Goofy_Goobers
news40219,descartable,Goofy_Goobers
news40233,descartable,Goofy_Goobers
news40234,descartable,Goofy_Goobers
news40237,descartable,Goofy_Goobers
news40239,descartable,Goofy_Goobers
news40241,descartable,Goofy_Goobers
news40245,descartable,Goofy_Goobers
news40246,descartable,Goofy_Goobers
news40247,descartable,Goofy_Goobers
news40249,descartable,Goofy_Goobers
news40250,reputación,Goofy_Goobers
news40253,descartable,Goofy_Goobers
news40254,descartable,Goofy_Goobers
news40260,descartable,Goofy_Goobers
news40263,descartable,Goofy_Goobers
news40264,descartable,Goofy_Goobers
news40265,descartable,Goofy_Goobers
news40267,descartable,Goofy_Goobers
news40269,descartable,Goofy_Goobers
news40276,descartable,Goofy_Goobers
news40279,descartable,Goofy_Goobers
news40281,descartable,Goofy_Goobers
news40282,descartable,Goofy_Goobers
news40284,descartable,Goofy_Goobers
news40291,descartable,Goofy_Goobers
news40292,descartable,Goofy_Goobers
news40299,descartable,Goofy_Goobers
news40302,descartable,Goofy_Goobers
news40303,descartable,Goofy_Goobers
news40321,descartable,Goofy_Goobers
news40327,descartable,Goofy_Goobers
news40330,descartable,Goofy_Goobers
news40339,descartable,Goofy_Goobers
news40342,descartable,Goofy_Goobers
news40343,descartable,Goofy_Goobers
news40352,descartable,Goofy_Goobers
news40356,descartable,Goofy_Goobers
news40357,descartable,Goofy_Goobers
news40364,descartable,Goofy_Goobers
news40371,reputación,Goofy_Goobers
news40373,descartable,Goofy_Goobers
news40376,descartable,Goofy_Goobers
news40378,descartable,Goofy_Goobers
news40379,descartable,Goofy_Goobers
news40394,descartable,Goofy_Goobers
news40396,descartable,Goofy_Goobers
news40405,descartable,Goofy_Goobers
news40406,descartable,Goofy_Goobers
news40411,descartable,Goofy_Goobers
news40414,descartable,Goofy_Goobers
news40419,descartable,Goofy_Goobers
news40423,descartable,Goofy_Goobers
news40427,descartable,Goofy_Goobers
news40428,descartable,Goofy_Goobers
news40431,descartable,Goofy_Goobers
news40433,descartable,Goofy_Goobers
news40436,regulación,Goofy_Goobers
news40437,descartable,Goofy_Goobers
news40438,descartable,Goofy_Goobers
news40440,descartable,Goofy_Goobers
news40444,descartable,Goofy_Goobers
news40445,descartable,Goofy_Goobers
news40446,descartable,Goofy_Goobers
news40450,descartable,Goofy_Goobers
news40455,descartable,Goofy_Goobers
news40457,descartable,Goofy_Goobers
news40459,descartable,Goofy_Goobers
news40463,descartable,Goofy_Goobers
news40465,descartable,Goofy_Goobers
news40466,descartable,Goofy_Goobers
news40472,descartable,Goofy_Goobers
news40477,descartable,Goofy_Goobers
news40478,descartable,Goofy_Goobers
news40479,descartable,Goofy_Goobers
news40482,descartable,Goofy_Goobers
news40483,descartable,Goofy_Goobers
news40484,descartable,Goofy_Goobers
news40489,descartable,Goofy_Goobers
news40491,descartable,Goofy_Goobers
news40492,descartable,Goofy_Goobers
news40494,descartable,Goofy_Goobers
news40495,descartable,Goofy_Goobers
news40496,descartable,Goofy_Goobers
news40497,descartable,Goofy_Goobers
news40499,descartable,Goofy_Goobers
news40502,descartable,Goofy_Goobers
news40510,descartable,Goofy_Goobers
news40518,descartable,Goofy_Goobers
news40520,descartable,Goofy_Goobers
news40521,descartable,Goofy_Goobers
news40522,descartable,Goofy_Goobers
news40529,descartable,Goofy_Goobers
news40534,descartable,Goofy_Goobers
news40541,descartable,Goofy_Goobers
news40545,descartable,Goofy_Goobers
news40550,alianza,Goofy_Goobers
news40551,descartable,Goofy_Goobers
news40553,descartable,Goofy_Goobers
news40554,alianza,Goofy_Goobers
news40555,descartable,Goofy_Goobers
news40557,descartable,Goofy_Goobers
news40558,descartable,Goofy_Goobers
news40561,descartable,Goofy_Goobers
news40568,descartable,Goofy_Goobers
news40572,descartable,Goofy_Goobers
news40574,descartable,Goofy_Goobers
news40576,descartable,Goofy_Goobers
news40588,descartable,Goofy_Goobers
news40591,descartable,Goofy_Goobers
news40597,descartable,Goofy_Goobers
news40600,descartable,Goofy_Goobers
news40601,descartable,Goofy_Goobers
news40602,descartable,Goofy_Goobers
news40605,descartable,Goofy_Goobers
news40607,alianza,Goofy_Goobers
news40609,descartable,Goofy_Goobers
news40611,descartable,Goofy_Goobers
news40613,descartable,Goofy_Goobers
news40619,descartable,Goofy_Goobers
news40620,descartable,Goofy_Goobers
news40622,descartable,Goofy_Goobers
news40624,descartable,Goofy_Goobers
news40628,descartable,Goofy_Goobers
news40633,descartable,Goofy_Goobers
news40643,descartable,Goofy_Goobers
news40652,descartable,Goofy_Goobers
news40656,descartable,Goofy_Goobers
news40657,alianza,Goofy_Goobers
news40658,descartable,Goofy_Goobers
news40660,descartable,Goofy_Goobers
news40666,reputación,Goofy_Goobers
news40667,descartable,Goofy_Goobers
news40679,descartable,Goofy_Goobers
news40680,descartable,Goofy_Goobers
news40685,descartable,Goofy_Goobers
news40688,descartable,Goofy_Goobers
news40692,descartable,Goofy_Goobers
news40698,descartable,Goofy_Goobers
news40699,descartable,Goofy_Goobers
news40700,descartable,Goofy_Goobers
news40704,descartable,Goofy_Goobers
news40705,descartable,Goofy_Goobers
news40715,descartable,Goofy_Goobers
news40718,descartable,Goofy_Goobers
news40726,descartable,Goofy_Goobers
news40732,descartable,Goofy_Goobers
news40740,descartable,Goofy_Goobers
news40745,descartable,Goofy_Goobers
news40748,descartable,Goofy_Goobers
news40752,descartable,Goofy_Goobers
news40753,descartable,Goofy_Goobers
news40754,descartable,Goofy_Goobers
news40757,descartable,Goofy_Goobers
news40761,descartable,Goofy_Goobers
news40764,descartable,Goofy_Goobers
news40766,regulación,Goofy_Goobers
news40778,descartable,Goofy_Goobers
news40782,descartable,Goofy_Goobers
news40792,descartable,Goofy_Goobers
news40795,descartable,Goofy_Goobers
news40799,alianza,Goofy_Goobers
news40800,reputación,Goofy_Goobers
news40803,descartable,Goofy_Goobers
news40804,descartable,Goofy_Goobers
news40805,descartable,Goofy_Goobers
news40810,descartable,Goofy_Goobers
news40817,descartable,Goofy_Goobers
news40819,descartable,Goofy_Goobers
news40825,descartable,Goofy_Goobers
news40826,descartable,Goofy_Goobers
news40827,descartable,Goofy_Goobers
news40829,descartable,Goofy_Goobers
news40830,alianza,Goofy_Goobers
news40831,descartable,Goofy_Goobers
news40835,descartable,Goofy_Goobers
news40841,descartable,Goofy_Goobers
news40844,descartable,Goofy_Goobers
news40845,descartable,Goofy_Goobers
news40850,descartable,Goofy_Goobers
news40852,descartable,Goofy_Goobers
news40858,descartable,Goofy_Goobers
news40860,descartable,Goofy_Goobers
news40861,reputación,Goofy_Goobers
news40865,descartable,Goofy_Goobers
news40867,descartable,Goofy_Goobers
news40868,descartable,Goofy_Goobers
news40879,descartable,Goofy_Goobers
news40883,descartable,Goofy_Goobers
news40884,descartable,Goofy_Goobers
news40886,descartable,Goofy_Goobers
news40888,descartable,Goofy_Goobers
news40892,descartable,Goofy_Goobers
news40898,descartable,Goofy_Goobers
news40901,descartable,Goofy_Goobers
news40905,descartable,Goofy_Goobers
news40907,descartable,Goofy_Goobers
news40908,descartable,Goofy_Goobers
news40909,descartable,Goofy_Goobers
news40920,descartable,Goofy_Goobers
news40922,descartable,Goofy_Goobers
news40923,descartable,Goofy_Goobers
news40924,descartable,Goofy_Goobers
news40926,descartable,Goofy_Goobers
news40928,descartable,Goofy_Goobers
news40936,descartable,Goofy_Goobers
news40944,descartable,Goofy_Goobers
news40950,descartable,Goofy_Goobers
news40951,descartable,Goofy_Goobers
news40955,descartable,Goofy_Goobers
news40969,descartable,Goofy_Goobers
news40970,descartable,Goofy_Goobers
news40987,descartable,Goofy_Goobers
news40990,descartable,Goofy_Goobers
news40991,descartable,Goofy_Goobers
news40993,descartable,Goofy_Goobers
news41001,descartable,Goofy_Goobers
news41009,descartable,Goofy_Goobers
news41015,regulación,Goofy_Goobers
news41018,descartable,Goofy_Goobers
news41019,descartable,Goofy_Goobers
news41021,descartable,Goofy_Goobers
news41027,descartable,Goofy_Goobers
news41029,descartable,Goofy_Goobers
